   88000  382988.68750      43.52144
   89000  391791.53125      44.02152
   90000  400694.00000      44.52156
   91000  409696.06250      45.02155
   92000  418797.75000      45.52150
   93000  427999.03125      46.02140
   94000  437299.93750      46.52127
   95000  446700.43750      47.02110
   96000  456200.56250      47.52089
   97000  465800.28125      48.02065
   98000  475499.62500      48.52037
   99000  485298.56250      49.02006
  100000  495197.12500      49.51971
  101000  505195.28125      50.01933
  102000  515293.06250      50.51893
  103000  525490.43750      51.01849
  104000  535787.43750      51.51802
  105000  546184.06250      52.01753
  106000  556680.25000      52.51701
  107000  567276.06250      53.01645
  108000  577971.50000      53.51588
  109000  588766.56250      54.01528
  110000  599661.18750      54.51465
  111000  610655.43750      55.01400
  112000  621749.31250      55.51333
  113000  632942.81250      56.01264
  114000  644235.87500      56.51192
  115000  655628.56250      57.01118
  116000  667120.87500      57.51042
  117000  678712.81250      58.00964
  118000  690404.31250      58.50884
  119000  702195.43750      59.00802
  120000  714086.18750      59.50718
  121000  726076.56250      60.00633
  122000  738166.50000      60.50545
  123000  750356.06250      61.00456
  124000  762645.25000      61.50365
  125000  775034.06250      62.00272
  126000  787522.43750      62.50178
  127000  800110.43750      63.00082
  128000  812798.06250      63.49985
  129000  825585.31250      63.99886
  130000  838472.12500      64.49786
  131000  851458.56250      64.99683
  132000  864544.62500      65.49580
  133000  877730.31250      65.99476
  134000  891015.56250      66.49370
  135000  904400.43750      66.99262
  136000  917884.93750      67.49154
  137000  931469.06250      67.99044
  138000  945152.75000      68.48933
  139000  958936.06250      68.98820
  140000  972819.00000      69.48707
  141000  986801.56250      69.98592
  142000 1000883.68750      70.48476
  143000 1015065.43750      70.98360
  144000 1029346.81250      71.48241
  145000 1043727.75000      71.98122
  146000 1058208.37500      72.48003
  147000 1072788.62500      72.97882
  148000 1087468.37500      73.47759
  149000 1102247.75000      73.97636
  150000 1117126.75000      74.47511
  151000 1132105.37500      74.97387
  152000 1147183.62500      75.47261
  153000 1162361.50000      75.97134
  154000 1177639.00000      76.47006
  155000 1193016.12500      76.96878
  156000 1208492.75000      77.46748
  157000 1224069.00000      77.96618
  158000 1239744.87500      78.46487
  159000 1255520.37500      78.96355
  160000 1271395.50000      79.46222
  161000 1287370.25000      79.96088
  162000 1303444.62500      80.45954
  163000 1319618.62500      80.95820
  164000 1335892.12500      81.45684
  165000 1352265.25000      81.95547
  166000 1368738.00000      82.45409
  167000 1385310.37500      82.95272
  168000 1401982.37500      83.45133
  169000 1418754.00000      83.94994
  170000 1435625.25000      84.44855
  171000 1452596.12500      84.94714
  172000 1469666.50000      85.44572
  173000 1486836.50000      85.94431
  174000 1504106.12500      86.44288
  175000 1521475.37500      86.94145
  176000 1538944.25000      87.44002
  177000 1556512.75000      87.93858
  178000 1574180.87500      88.43713
  179000 1591948.62500      88.93568
  180000 1609815.87500      89.43421
  181000 1627782.75000      89.93275
  182000 1645849.25000      90.43127
  183000 1664015.37500      90.92980
  184000 1682281.12500      91.42832
  185000 1700646.50000      91.92683
  186000 1719111.50000      92.42535
  187000 1737676.12500      92.92386
  188000 1756340.25000      93.42236
  189000 1775104.00000      93.92085
  190000 1793967.37500      94.41933
  191000 1812930.37500      94.91782
  192000 1831993.00000      95.41631
  193000 1851155.25000      95.91478
  194000 1870417.12500      96.41325
  195000 1889778.62500      96.91173
  196000 1909239.62500      97.41019
  197000 1928800.25000      97.90865
  198000 1948460.50000      98.40710
  199000 1968220.37500      98.90555
  200000 1988079.87500      99.40399
  201000 2008039.00000      99.90244
  202000 2028097.75000     100.40088
  203000 2048256.12500     100.89931
  204000 2068514.00000     101.39774
  205000 2088871.50000     101.89617
  206000 2109328.75000     102.39460
  207000 2129885.50000     102.89302
  208000 2150541.75000     103.39143
  209000 2171297.75000     103.88985
  210000 2192153.25000     104.38825
  211000 2213108.50000     104.88666
  212000 2234163.25000     105.38506
  213000 2255317.75000     105.88346
  214000 2276571.75000     106.38186
  215000 2297925.50000     106.88026
  216000 2319378.75000     107.37865
  217000 2340931.50000     107.87703
  218000 2362584.00000     108.37541
  219000 2384336.00000     108.87379
  220000 2406187.75000     109.37217
  221000 2428139.00000     109.87054
  222000 2450190.00000     110.36892
  223000 2472340.50000     110.86729
  224000 2494590.50000     111.36565
  225000 2516940.25000     111.86401
  226000 2539389.50000     112.36237
  227000 2561938.50000     112.86073
  228000 2584587.00000     113.35908
  229000 2607335.25000     113.85744
  230000 2630183.00000     114.35578
  231000 2653130.50000     114.85413
  232000 2676177.50000     115.35248
  233000 2699324.00000     115.85081
  234000 2722570.25000     116.34916
  235000 2745916.00000     116.84749
  236000 2769361.50000     117.34583
  237000 2792906.50000     117.84415
  238000 2816551.25000     118.34249
  239000 2840295.50000     118.84081
  240000 2864139.25000     119.33913
  241000 2888082.75000     119.83746
  242000 2912125.75000     120.33578
  243000 2936268.50000     120.83409
  244000 2960510.75000     121.33241
  245000 2984852.75000     121.83073
  246000 3009294.25000     122.32903
  247000 3033835.50000     122.82735
  248000 3058476.25000     123.32565
  249000 3083216.50000     123.82396
  250000 3108056.50000     124.32226
  251000 3132996.00000     124.82056
  252000 3158035.25000     125.31886
  253000 3183174.00000     125.81715
  254000 3208412.50000     126.31545
  255000 3233750.50000     126.81374
  256000 3259188.00000     127.31203
  257000 3284725.25000     127.81032
  258000 3310362.00000     128.30861
  259000 3336098.50000     128.80688
  260000 3361934.50000     129.30518
  261000 3387870.25000     129.80345
  262000 3413905.50000     130.30174
  263000 3440040.50000     130.80002
  264000 3466275.00000     131.29829
  265000 3492609.00000     131.79657
  266000 3519042.75000     132.29485
  267000 3545576.00000     132.79311
  268000 3572209.00000     133.29138
  269000 3598941.50000     133.78964
  270000 3625773.75000     134.28792
  271000 3652705.50000     134.78618
  272000 3679736.75000     135.28444
  273000 3706867.75000     135.78270
  274000 3734098.25000     136.28096
  275000 3761428.50000     136.77922
  276000 3788858.25000     137.27747
  277000 3816387.75000     137.77573
  278000 3844016.75000     138.27399
  279000 3871745.50000     138.77225
  280000 3899573.75000     139.27049
  281000 3927501.50000     139.76874
  282000 3955529.00000     140.26698
  283000 3983656.00000     140.76523
  284000 4011882.75000     141.26347
  285000 4040209.00000     141.76172
  286000 4068635.00000     142.25996
  287000 4097160.50000     142.75821
  288000 4125785.50000     143.25644
  289000 4154510.25000     143.75468
  290000 4183334.50000     144.25291
  291000 4212258.50000     144.75114
  292000 4241282.00000     145.24939
  293000 4270405.00000     145.74760
  294000 4299628.00000     146.24585
  295000 4328950.50000     146.74408
  296000 4358372.50000     147.24231
  297000 4387894.00000     147.74054
  298000 4417515.00000     148.23875
  299000 4447236.00000     148.73698
  300000 4477056.50000     149.23521
  301000 4506976.50000     149.73344
  302000 4536996.00000     150.23166
  303000 4567115.50000     150.72989
  304000 4597334.50000     151.22810
  305000 4627653.00000     151.72633
  306000 4658071.00000     152.22455
  307000 4688588.50000     152.72275
  308000 4719206.00000     153.22098
  309000 4749923.00000     153.71919
  310000 4780739.50000     154.21741
  311000 4811655.50000     154.71561
  312000 4842671.00000     155.21382
  313000 4873786.50000     155.71204
  314000 4905001.50000     156.21024
  315000 4936316.00000     156.70845
  316000 4967730.00000     157.20665
  317000 4999244.00000     157.70486
  318000 5030857.50000     158.20306
  319000 5062570.50000     158.70126
  320000 5094383.00000     159.19946
  321000 5126295.00000     159.69766
  322000 5158307.00000     160.19588
  323000 5190418.50000     160.69408
  324000 5222629.50000     161.19228
  325000 5254940.00000     161.69046
  326000 5287350.50000     162.18866
  327000 5319860.50000     162.68686
  328000 5352470.00000     163.18506
  329000 5385180.00000     163.68329
  330000 5417991.50000     164.18156
  331000 5450904.50000     164.67990
  332000 5483919.00000     165.17828
  333000 5517035.00000     165.67673
  334000 5550252.50000     166.17523
  335000 5583572.00000     166.67380
  336000 5616993.00000     167.17241
  337000 5650515.50000     167.67108
  338000 5684139.50000     168.16982
  339000 5717865.00000     168.66858
  340000 5751692.00000     169.16740
  341000 5785620.50000     169.66629
  342000 5819650.50000     170.16522
  343000 5853782.50000     170.66422
  344000 5888016.00000     171.16325
  345000 5922351.00000     171.66235
  346000 5956787.50000     172.16148
  347000 5991325.50000     172.66068
  348000 6025965.00000     173.15991
  349000 6060706.00000     173.65919
  350000 6095548.50000     174.15852
  351000 6130493.00000     174.65791
  352000 6165539.00000     175.15736
  353000 6200686.50000     175.65685
  354000 6235935.50000     176.15637
  355000 6271286.00000     176.65594
  356000 6306738.00000     177.15556
  357000 6342291.50000     177.65523
  358000 6377946.50000     178.15494
  359000 6413703.50000     178.65469
  360000 6449562.00000     179.15450
  361000 6485522.00000     179.65434
  362000 6521583.50000     180.15424
  363000 6557746.50000     180.65417
  364000 6594011.00000     181.15414
  365000 6630377.00000     181.65416
  366000 6666844.50000     182.15422
  367000 6703414.00000     182.65433
  368000 6740085.00000     183.15448
  369000 6776857.50000     183.65468
  370000 6813731.50000     184.15491
  371000 6850707.00000     184.65518
  372000 6887784.00000     185.15549
  373000 6924962.50000     185.65584
  374000 6962242.50000     186.15622
  375000 6999624.50000     186.65665
  376000 7037108.00000     187.15714
  377000 7074693.00000     187.65764
  378000 7112379.50000     188.15819
  379000 7150167.50000     188.65877
  380000 7188057.00000     189.15939
  381000 7226048.00000     189.66005
  382000 7264140.50000     190.16075
  383000 7302335.00000     190.66148
  384000 7340631.00000     191.16226
  385000 7379028.50000     191.66307
  386000 7417527.50000     192.16393
  387000 7456128.00000     192.66481
  388000 7494830.00000     193.16573
  389000 7533633.50000     193.66667
  390000 7572538.50000     194.16765
  391000 7611545.50000     194.66869
  392000 7650654.00000     195.16974
  393000 7689864.00000     195.67084
  394000 7729175.50000     196.17197
  395000 7768588.50000     196.67313
  396000 7808103.00000     197.17432
  397000 7847719.00000     197.67554
  398000 7887436.50000     198.17680
  399000 7927256.00000     198.67810
  400000 7967177.00000     199.17943
  401000 8007199.50000     199.68079
  402000 8047323.50000     200.18217
  403000 8087549.00000     200.68359
  404000 8127876.00000     201.18504
  405000 8168304.50000     201.68652
  406000 8208834.50000     202.18805
  407000 8249466.50000     202.68959
  408000 8290200.00000     203.19118
  409000 8331035.00000     203.69279
  410000 8371971.00000     204.19441
  411000 8413009.00000     204.69608
  412000 8454149.00000     205.19778
  413000 8495390.00000     205.69951
  414000 8536733.00000     206.20128
  415000 8578177.00000     206.70306
  416000 8619723.00000     207.20488
  417000 8661370.00000     207.70671
  418000 8703119.00000     208.20859
  419000 8744970.00000     208.71049
  420000 8786922.00000     209.21243
  421000 8828976.00000     209.71440
  422000 8871131.00000     210.21637
  423000 8913388.00000     210.71840
  424000 8955746.00000     211.22043
  425000 8998206.00000     211.72249
  426000 9040767.00000     212.22458
  427000 9083430.00000     212.72670
  428000 9126195.00000     213.22885
  429000 9169061.00000     213.73102
  430000 9212029.00000     214.23323
  431000 9255098.00000     214.73546
  432000 9298269.00000     215.23770
  433000 9341541.00000     215.73997
  434000 9384915.00000     216.24228
  435000 9428391.00000     216.74461
  436000 9471968.00000     217.24698
  437000 9515647.00000     217.74936
  438000 9559427.00000     218.25175
  439000 9603309.00000     218.75420
  440000 9647292.00000     219.25664
  441000 9691377.00000     219.75911
  442000 9735563.00000     220.26161
  443000 9779851.00000     220.76413
  444000 9824241.00000     221.26669
  445000 9868732.00000     221.76926
  446000 9913325.00000     222.27187
  447000 9958019.00000     222.77448
  44800010002815.00000     223.27711
  44900010047712.00000     223.77977
  45000010092711.00000     224.28247
  45100010137812.00000     224.78519
  45200010183014.00000     225.28792
  45300010228318.00000     225.79068
  45400010273723.00000     226.29346
  45500010319230.00000     226.79626
  45600010364838.00000     227.29907
  45700010410548.00000     227.80193
  45800010456359.00000     228.30478
  45900010502272.00000     228.80766
  46000010548287.00000     229.31059
  46100010594403.00000     229.81351
  46200010640621.00000     230.31647
  46300010686940.00000     230.81944
  46400010733361.00000     231.32243
  46500010779883.00000     231.82544
  46600010826507.00000     232.32848
  46700010873233.00000     232.83154
  46800010920060.00000     233.33461
  46900010966989.00000     233.83772
  47000011014019.00000     234.34084
  47100011061151.00000     234.84396
  47200011108384.00000     235.34712
  47300011155719.00000     235.85030
  47400011203155.00000     236.35349
  47500011250693.00000     236.85669
  47600011298333.00000     237.35994
  47700011346074.00000     237.86319
  47800011393917.00000     238.36647
  47900011441861.00000     238.86975
  48000011489907.00000     239.37306
  48100011538054.00000     239.87639
  48200011586303.00000     240.37973
  48300011634654.00000     240.88310
  48400011683106.00000     241.38649
  48500011731660.00000     241.88989
  48600011780315.00000     242.39331
  48700011829072.00000     242.89676
  48800011877930.00000     243.40021
  48900011926890.00000     243.90369
  49000011975951.00000     244.40717
  49100012025114.00000     244.91068
  49200012074379.00000     245.41420
  49300012123745.00000     245.91776
  49400012173213.00000     246.42131
  49500012222782.00000     246.92490
  49600012272453.00000     247.42848
  49700012322225.00000     247.93210
  49800012372099.00000     248.43573
  49900012422075.00000     248.93938
  50000012472152.00000     249.44304
  50100012522331.00000     249.94673
  50200012572611.00000     250.45042
  50300012622993.00000     250.95413
  50400012673476.00000     251.45786
  50500012724061.00000     251.96161
  50600012774747.00000     252.46536
  50700012825535.00000     252.96913
  50800012876425.00000     253.47293
  50900012927416.00000     253.97675
  51000012978509.00000     254.48058
  51100013029703.00000     254.98441
  51200013080999.00000     255.48827
  51300013132396.00000     255.99213
  51400013183895.00000     256.49600
  51500013235496.00000     256.99991
  51600013287198.00000     257.50385
  51700013339002.00000     258.00778
  51800013390907.00000     258.51172
  51900013442914.00000     259.01569
  52000013495022.00000     259.51965
  52100013547232.00000     260.02365
  52200013599543.00000     260.52765
  52300013651956.00000     261.03168
  52400013704471.00000     261.53571
  52500013757087.00000     262.03976
  52600013809805.00000     262.54382
  52700013862624.00000     263.04788
  52800013915545.00000     263.55200
  52900013968567.00000     264.05609
  53000014021691.00000     264.56021
  53100014074917.00000     265.06436
  53200014128244.00000     265.56848
  53300014181673.00000     266.07266
  53400014235203.00000     266.57684
  53500014288835.00000     267.08102
  53600014342568.00000     267.58524
  53700014396403.00000     268.08945
  53800014450339.00000     268.59366
  53900014504377.00000     269.09790
  54000014558517.00000     269.60217
  54100014612758.00000     270.10645
  54200014667101.00000     270.61072
  54300014721545.00000     271.11502
  54400014776091.00000     271.61932
  54500014830738.00000     272.12363
  54600014885487.00000     272.62796
  54700014940338.00000     273.13232
  54800014995290.00000     273.63669
  54900015050344.00000     274.14105
  55000015105499.00000     274.64545
  55100015160756.00000     275.14984
  55200015216114.00000     275.65424
  55300015271574.00000     276.15866
  55400015327135.00000     276.66309
  55500015382798.00000     277.16754
  55600015438563.00000     277.67200
  55700015494429.00000     278.17645
  55800015550397.00000     278.68094
  55900015606466.00000     279.18542
  56000015662637.00000     279.68994
  56100015718909.00000     280.19446
  56200015775283.00000     280.69897
  56300015831759.00000     281.20352
  56400015888336.00000     281.70810
  56500015945015.00000     282.21265
  56600016001795.00000     282.71722
  56700016058677.00000     283.22180
  56800016115660.00000     283.72641
  56900016172745.00000     284.23102
  57000016229931.00000     284.73563
  57100016287219.00000     285.24026
  57200016344609.00000     285.74490
  57300016402100.00000     286.24957
  57400016459693.00000     286.75424
  57500016517387.00000     287.25891
  57600016575183.00000     287.76358
  57700016633080.00000     288.26828
  57800016691079.00000     288.77298
  57900016749180.00000     289.27771
  58000016807382.00000     289.78244
  58100016865686.00000     290.28720
  58200016924092.00000     290.79196
  58300016982598.00000     291.29669
  58400017041206.00000     291.80148
  58500017099916.00000     292.30624
  58600017158728.00000     292.81107
  58700017217642.00000     293.31589
  58800017276656.00000     293.82068
  58900017335772.00000     294.32550
  59000017394990.00000     294.83035
  59100017454310.00000     295.33521
  59200017513730.00000     295.84003
  59300017573252.00000     296.34488
  59400017632876.00000     296.84976
  59500017692602.00000     297.35464
  59600017752430.00000     297.85956
  59700017812358.00000     298.36444
  59800017872388.00000     298.86935
  59900017932520.00000     299.37430
  60000017992754.00000     299.87924
  60100018053088.00000     300.38416
  60200018113524.00000     300.88910
  60300018174062.00000     301.39407
  60400018234702.00000     301.89905
  60500018295444.00000     302.40402
  60600018356286.00000     302.90900
  60700018417230.00000     303.41400
  60800018478276.00000     303.91901
  60900018539424.00000     304.42404
  61000018600672.00000     304.92905
  61100018662022.00000     305.43408
  61200018723474.00000     305.93912
  61300018785028.00000     306.44418
  61400018846684.00000     306.94925
  61500018908440.00000     307.45432
  61600018970298.00000     307.95938
  61700019032258.00000     308.46448
  61800019094320.00000     308.96957
  61900019156484.00000     309.47470
  62000019218748.00000     309.97980
  62100019281114.00000     310.48492
  62200019343582.00000     310.99005
  62300019406152.00000     311.49521
  62400019468822.00000     312.00037
  62500019531594.00000     312.50549
  62600019594468.00000     313.01068
  62700019657444.00000     313.51584
  62800019720522.00000     314.02106
  62900019783700.00000     314.52625
  63000019846980.00000     315.03143
  63100019910362.00000     315.53665
  63200019973846.00000     316.04187
  63300020037430.00000     316.54709
  63400020101116.00000     317.05231
  63500020164904.00000     317.55756
  63600020228794.00000     318.06281
  63700020292786.00000     318.56805
  63800020356878.00000     319.07333
  63900020421072.00000     319.57858
  64000020485368.00000     320.08386
  64100020549766.00000     320.58917
  64200020614264.00000     321.09445
  64300020678864.00000     321.59976
  64400020743566.00000     322.10507
  64500020808370.00000     322.61038
  64600020873276.00000     323.11572
  64700020938282.00000     323.62106
  64800021003390.00000     324.12640
  64900021068600.00000     324.63174
  65000021133912.00000     325.13712
  65100021199326.00000     325.64249
  65200021264840.00000     326.14786
  65300021330456.00000     326.65323
  65400021396174.00000     327.15863
  65500021461994.00000     327.66403
  65600021527914.00000     328.16943
  65700021593936.00000     328.67484
  65800021660060.00000     329.18024
  65900021726286.00000     329.68567
  66000021792614.00000     330.19113
  66100021859042.00000     330.69656
  66200021925572.00000     331.20200
  66300021992204.00000     331.70746
  66400022058938.00000     332.21292
  66500022125772.00000     332.71838
  66600022192708.00000     333.22385
  66700022259746.00000     333.72934
  66800022326886.00000     334.23483
  66900022394128.00000     334.74033
  67000022461470.00000     335.24582
  67100022528914.00000     335.75131
  67200022596460.00000     336.25684
  67300022664108.00000     336.76239
  67400022731856.00000     337.26788
  67500022799706.00000     337.77341
  67600022867658.00000     338.27896
  67700022935712.00000     338.78452
  67800023003868.00000     339.29010
  67900023072124.00000     339.79565
  68000023140482.00000     340.30121
  68100023208942.00000     340.80679
  68200023277504.00000     341.31238
  68300023346168.00000     341.81799
  68400023414932.00000     342.32358
  68500023483798.00000     342.82916
  68600023552766.00000     343.33478
  68700023621836.00000     343.84039
  68800023691006.00000     344.34601
  68900023760278.00000     344.85165
  69000023829652.00000     345.35727
  69100023899128.00000     345.86292
  69200023968706.00000     346.36859
  69300024038384.00000     346.87424
  69400024108164.00000     347.37988
  69500024178046.00000     347.88556
  69600024248030.00000     348.39124
  69700024318114.00000     348.89691
  69800024388300.00000     349.40259
  69900024458588.00000     349.90826
  70000024528978.00000     350.41397
  70100024599470.00000     350.91968
  70200024670062.00000     351.42538
  70300024740756.00000     351.93109
  70400024811552.00000     352.43683
  70500024882450.00000     352.94257
  70600024953448.00000     353.44827
  70700025024548.00000     353.95401
  70800025095750.00000     354.45975
  70900025167054.00000     354.96552
  71000025238460.00000     355.47125
  71100025309966.00000     355.97702
  71200025381574.00000     356.48279
  71300025453284.00000     356.98856
  71400025525096.00000     357.49435
  71500025597010.00000     358.00015
  71600025669024.00000     358.50592
  71700025741140.00000     359.01172
  71800025813358.00000     359.51752
  71900025885678.00000     360.02335
  72000025958098.00000     360.52914
  72100026030620.00000     361.03494
  72200026103244.00000     361.54077
  72300026175970.00000     362.04660
  72400026248798.00000     362.55246
  72500026321726.00000     363.05829
  72600026394756.00000     363.56412
  72700026467888.00000     364.06998
  72800026541122.00000     364.57587
  72900026614456.00000     365.08170
  73000026687892.00000     365.58755
  73100026761430.00000     366.09344
  73200026835070.00000     366.59930
  73300026908812.00000     367.10522
  73400026982654.00000     367.61108
  73500027056598.00000     368.11697
  73600027130644.00000     368.62289
  73700027204792.00000     369.12878
  73800027279040.00000     369.63467
  73900027353390.00000     370.14059
  74000027427842.00000     370.64651
  74100027502396.00000     371.15244
  74200027577052.00000     371.65839
  74300027651808.00000     372.16431
  74400027726666.00000     372.67023
  74500027801626.00000     373.17618
  74600027876688.00000     373.68216
  74700027951852.00000     374.18811
  74800028027116.00000     374.69406
  74900028102482.00000     375.20001
  75000028177950.00000     375.70599
  75100028253520.00000     376.21198
  75200028329190.00000     376.71796
  75300028404962.00000     377.22394
  75400028480836.00000     377.72992
  75500028556812.00000     378.23593
  75600028632890.00000     378.74194
  75700028709068.00000     379.24792
  75800028785348.00000     379.75394
  75900028861730.00000     380.25995
  76000028938214.00000     380.76596
  76100029014798.00000     381.27197
  76200029091484.00000     381.77802
  76300029168272.00000     382.28403
  76400029245162.00000     382.79007
  76500029322154.00000     383.29614
  76600029399246.00000     383.80215
  76700029476440.00000     384.30823
  76800029553736.00000     384.81427
  76900029631134.00000     385.32034
  77000029708632.00000     385.82639
  77100029786232.00000     386.33246
  77200029863934.00000     386.83853
  77300029941738.00000     387.34460
  77400030019644.00000     387.85071
  77500030097650.00000     388.35678
  77600030175758.00000     388.86285
  77700030253968.00000     389.36896
  77800030332280.00000     389.87506
  77900030410694.00000     390.38120
  78000030489208.00000     390.88727
  78100030567824.00000     391.39340
  78200030646542.00000     391.89951
  78300030725362.00000     392.40564
  78400030804282.00000     392.91177
  78500030883304.00000     393.41788
  78600030962428.00000     393.92401
  78700031041654.00000     394.43018
  78800031120982.00000     394.93631
  78900031200410.00000     395.44244
  79000031279940.00000     395.94861
  79100031359572.00000     396.45477
  79200031439306.00000     396.96094
  79300031519140.00000     397.46710
  79400031599076.00000     397.97324
  79500031679114.00000     398.47943
  79600031759254.00000     398.98560
  79700031839496.00000     399.49179
  79800031919838.00000     399.99796
  79900032000282.00000     400.50415
  80000032080828.00000     401.01035
  80100032161476.00000     401.51654
  80200032242224.00000     402.02274
  80300032323074.00000     402.52893
  80400032404026.00000     403.03516
  80500032485080.00000     403.54135
  80600032566236.00000     404.04761
  80700032647492.00000     404.55380
  80800032728850.00000     405.06003
  80900032810310.00000     405.56625
  81000032891872.00000     406.07248
  81100032973536.00000     406.57874
  81200033055300.00000     407.08496
  81300033137166.00000     407.59122
  81400033219134.00000     408.09747
  81500033301204.00000     408.60373
  81600033383374.00000     409.10999
  81700033465646.00000     409.61624
  81800033548020.00000     410.12250
  81900033630496.00000     410.62875
  82000033713072.00000     411.13501
  82100033795752.00000     411.64133
  82200033878532.00000     412.14758
  82300033961412.00000     412.65384
  82400034044396.00000     413.16016
  82500034127480.00000     413.66641
  82600034210668.00000     414.17273
  82700034293956.00000     414.67905
  82800034377344.00000     415.18530
  82900034460836.00000     415.69162
  83000034544428.00000     416.19794
  83100034628124.00000     416.70425
  83200034711920.00000     417.21057
  83300034795816.00000     417.71689
  83400034879816.00000     418.22321
  83500034963916.00000     418.72952
  83600035048120.00000     419.23587
  83700035132424.00000     419.74222
  83800035216828.00000     420.24854
  83900035301336.00000     420.75491
  84000035385944.00000     421.26123
  84100035470652.00000     421.76755
  84200035555464.00000     422.27393
  84300035640376.00000     422.78027
  84400035725392.00000     423.28662
  84500035810508.00000     423.79300
  84600035895724.00000     424.29935
  84700035981044.00000     424.80573
  84800036066464.00000     425.31207
  84900036151988.00000     425.81848
  85000036237612.00000     426.32486
  85100036323336.00000     426.83121
  85200036409164.00000     427.33762
  85300036495092.00000     427.84399
  85400036581124.00000     428.35040
  85500036667256.00000     428.85678
  85600036753488.00000     429.36319
  85700036839824.00000     429.86960
  85800036926260.00000     430.37598
  85900037012800.00000     430.88242
  86000037099440.00000     431.38882
  86100037186180.00000     431.89523
  86200037273024.00000     432.40167
  86300037359968.00000     432.90808
  86400037447012.00000     433.41449
  86500037534160.00000     433.92093
  86600037621408.00000     434.42734
  86700037708760.00000     434.93381
  86800037796212.00000     435.44022
  86900037883764.00000     435.94666
  87000037971420.00000     436.45309
  87100038059176.00000     436.95953
  87200038147036.00000     437.46600
  87300038234996.00000     437.97247
  87400038323056.00000     438.47891
  87500038411220.00000     438.98538
  87600038499484.00000     439.49182
  87700038587852.00000     439.99832
  87800038676320.00000     440.50479
  87900038764888.00000     441.01123
  88000038853560.00000     441.51773
  88100038942332.00000     442.02420
  88200039031204.00000     442.53067
  88300039120180.00000     443.03714
  88400039209256.00000     443.54361
  88500039298436.00000     444.05011
  88600039387716.00000     444.55661
  88700039477096.00000     445.06308
  88800039566580.00000     445.56958
  88900039656164.00000     446.07608
  89000039745852.00000     446.58261
  89100039835640.00000     447.08911
  89200039925528.00000     447.59561
  89300040015520.00000     448.10214
  89400040105612.00000     448.60864
  89500040195808.00000     449.11517
  89600040286104.00000     449.62170
  89700040376500.00000     450.12820
  89800040467000.00000     450.63474
  89900040557600.00000     451.14127
  90000040648304.00000     451.64783
  90100040739108.00000     452.15436
  90200040830012.00000     452.66089
  90300040921020.00000     453.16745
  90400041012128.00000     453.67398
  90500041103336.00000     454.18051
  90600041194648.00000     454.68707
  90700041286060.00000     455.19360
  90800041377576.00000     455.70016
  90900041469192.00000     456.20673
  91000041560908.00000     456.71329
  91100041652728.00000     457.21985
  91200041744648.00000     457.72641
  91300041836672.00000     458.23300
