  266000      66.28711       0.00249
  267000      66.67773       0.00250
  268000      67.06836       0.00250
  269000      67.45898       0.00251
  270000      67.84961       0.00251
  271000      68.24023       0.00252
  272000      68.63086       0.00252
  273000      69.02148       0.00253
  274000      69.41211       0.00253
  275000      69.80273       0.00254
  276000      70.19336       0.00254
  277000      70.58398       0.00255
  278000      70.97461       0.00255
  279000      71.36523       0.00256
  280000      71.75586       0.00256
  281000      72.14648       0.00257
  282000      72.53711       0.00257
  283000      72.92773       0.00258
  284000      73.31836       0.00258
  285000      73.70898       0.00259
  286000      74.09961       0.00259
  287000      74.49023       0.00260
  288000      74.88086       0.00260
  289000      75.27148       0.00260
  290000      75.66211       0.00261
  291000      76.05273       0.00261
  292000      76.44336       0.00262
  293000      76.83398       0.00262
  294000      77.22461       0.00263
  295000      77.61523       0.00263
  296000      78.00586       0.00264
  297000      78.39648       0.00264
  298000      78.78711       0.00264
  299000      79.17773       0.00265
  300000      79.56836       0.00265
  301000      79.95898       0.00266
  302000      80.34961       0.00266
  303000      80.74023       0.00266
  304000      81.13086       0.00267
  305000      81.52148       0.00267
  306000      81.91211       0.00268
  307000      82.30273       0.00268
  308000      82.69336       0.00268
  309000      83.08398       0.00269
  310000      83.47461       0.00269
  311000      83.86523       0.00270
  312000      84.25586       0.00270
  313000      84.64648       0.00270
  314000      85.03711       0.00271
  315000      85.42773       0.00271
  316000      85.81836       0.00272
  317000      86.20898       0.00272
  318000      86.59961       0.00272
  319000      86.99023       0.00273
  320000      87.38086       0.00273
  321000      87.77148       0.00273
  322000      88.16211       0.00274
  323000      88.55273       0.00274
  324000      88.94336       0.00275
  325000      89.33398       0.00275
  326000      89.72461       0.00275
  327000      90.11523       0.00276
  328000      90.50586       0.00276
  329000      90.08984       0.00274
  330000      88.52734       0.00268
  331000      86.96484       0.00263
  332000      85.40234       0.00257
  333000      83.83984       0.00252
  334000      82.27734       0.00246
  335000      80.71484       0.00241
  336000      79.15234       0.00236
  337000      77.58984       0.00230
  338000      76.02734       0.00225
  339000      74.46484       0.00220
  340000      72.90234       0.00214
  341000      71.33984       0.00209
  342000      69.77734       0.00204
  343000      68.21484       0.00199
  344000      66.65234       0.00194
  345000      65.08984       0.00189
  346000      63.52734       0.00184
  347000      61.96484       0.00179
  348000      60.40234       0.00174
  349000      58.83984       0.00169
  350000      57.27734       0.00164
  351000      55.71484       0.00159
  352000      54.15234       0.00154
  353000      52.58984       0.00149
  354000      51.02734       0.00144
  355000      49.46484       0.00139
  356000      47.90234       0.00135
  357000      46.33984       0.00130
  358000      44.77734       0.00125
  359000      43.21484       0.00120
  360000      41.65234       0.00116
  361000      40.08984       0.00111
  362000      38.52734       0.00106
  363000      36.96484       0.00102
  364000      35.40234       0.00097
  365000      33.83984       0.00093
  366000      32.27734       0.00088
  367000      30.71484       0.00084
  368000      29.15234       0.00079
  369000      27.58984       0.00075
  370000      26.02734       0.00070
  371000      24.46484       0.00066
  372000      22.90234       0.00062
  373000      21.33984       0.00057
  374000      19.77734       0.00053
  375000      18.21484       0.00049
  376000      16.65234       0.00044
  377000      15.08984       0.00040
  378000      13.52734       0.00036
  379000      11.96484       0.00032
  380000      10.40234       0.00027
  381000       8.83984       0.00023
  382000       7.27734       0.00019
  383000       5.71484       0.00015
  384000       4.15234       0.00011
  385000       2.58984       0.00007
  386000       1.02734       0.00003
  387000       0.53516       0.00001
  388000       2.09766       0.00005
  389000       3.66016       0.00009
  390000       5.22266       0.00013
  391000       6.78516       0.00017
  392000       8.34766       0.00021
  393000       9.91016       0.00025
  394000      11.47266       0.00029
  395000      13.03516       0.00033
  396000      14.59766       0.00037
  397000      16.16016       0.00041
  398000      17.72266       0.00045
  399000      19.28516       0.00048
  400000      20.84766       0.00052
  401000      22.41016       0.00056
  402000      23.97266       0.00060
  403000      25.53516       0.00063
  404000      27.09766       0.00067
  405000      28.66016       0.00071
  406000      30.22266       0.00074
  407000      31.78516       0.00078
  408000      33.34766       0.00082
  409000      34.91016       0.00085
  410000      36.47266       0.00089
  411000      38.03516       0.00093
  412000      39.59766       0.00096
  413000      41.16016       0.00100
  414000      42.72266       0.00103
  415000      44.28516       0.00107
  416000      45.84766       0.00110
  417000      47.41016       0.00114
  418000      48.97266       0.00117
  419000      50.53516       0.00121
  420000      52.09766       0.00124
  421000      53.66016       0.00127
  422000      55.22266       0.00131
  423000      56.78516       0.00134
  424000      58.34766       0.00138
  425000      59.91016       0.00141
  426000      61.47266       0.00144
  427000      63.03516       0.00148
  428000      64.59766       0.00151
  429000      66.16016       0.00154
  430000      67.72266       0.00157
  431000      69.28516       0.00161
  432000      70.84766       0.00164
  433000      72.41016       0.00167
  434000      73.97266       0.00170
  435000      75.53516       0.00174
  436000      77.09766       0.00177
  437000      78.66016       0.00180
  438000      80.22266       0.00183
  439000      81.78516       0.00186
  440000      83.34766       0.00189
  441000      84.91016       0.00193
  442000      86.47266       0.00196
  443000      88.03516       0.00199
  444000      89.59766       0.00202
  445000      91.16016       0.00205
  446000      92.72266       0.00208
  447000      94.28516       0.00211
  448000      95.84766       0.00214
  449000      97.41016       0.00217
