 #      sin(x)            sum_x1          |sin(x) - sum_x1|
 0    0.99833417E-01    0.10000000E+00    0.16658335E-03
 1    0.99833417E-01    0.99833333E-01    0.83313495E-07
 2    0.99833417E-01    0.99833417E-01    0.19838520E-10
 3    0.99833417E-01    0.99833417E-01    0.27478020E-14
 4    0.99833417E-01    0.99833417E-01    0.13877788E-16
 5    0.99833417E-01    0.99833417E-01    0.13877788E-16
 6    0.99833417E-01    0.99833417E-01    0.13877788E-16
 7    0.99833417E-01    0.99833417E-01    0.13877788E-16
 8    0.99833417E-01    0.99833417E-01    0.13877788E-16
