 #      sin(x)            sum_x1          |sin(x) - sum_x1|
 0    0.99833421E-01    0.10000000E+00    0.16658008E-03
 1    0.99833421E-01    0.99833332E-01    0.89406967E-07
 2    0.99833421E-01    0.99833414E-01    0.74505806E-08
 3    0.99833421E-01    0.99833414E-01    0.74505806E-08
 4    0.99833421E-01    0.99833414E-01    0.74505806E-08
 5    0.99833421E-01    0.99833414E-01    0.74505806E-08
 6    0.99833421E-01    0.99833414E-01    0.74505806E-08
 7    0.99833421E-01    0.99833414E-01    0.74505806E-08
 8    0.99833421E-01    0.99833414E-01    0.74505806E-08
